id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AVpfpK8KLJeJML43BCuD,,B01BH83OOM,Amazon Echo,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom",Amazon,2017-09-03T00:00:00.000Z,,2017-09-28T00:00:00Z,,TRUE,,0,5,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=4,"Love the sound quality, perfect for what l needed it for.",Love it,,,Gadgets
AVqVGWQDv8e3D1O-ldFr,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",B018SZT3BK,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/5538501,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/182378029308,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322430145717,841667103037,0841667103037,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/152627691815,amazon/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/332403091354,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322598029639",Amazon,2017-06-25T00:00:00.000Z,,"2017-08-09T00:00:00Z,2017-08-06T00:00:00Z",,FALSE,,0,3,http://reviews.bestbuy.com/3545/5538501/reviews.htm?format=embedded&page=13,"Very basic. If you need more than the basics, look for an Android tablet.",Ok for Basics,,,solo
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-20T00:00:00.000Z,2017-05-21T03:51:46Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:12:00.000Z",,TRUE,,0,3,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=169,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=203",It is inexpensive tablet. The sound is not great too quiet.It is not the best but it is good price.,It is a good tablet,,,Lavender14
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-05-14T00:00:00.000Z,2017-06-21T07:38:14Z,"2017-06-04T02:17:34.040Z,2017-06-03T18:41:51.081Z",,TRUE,,0,4,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=14,We have an iPad but bought this for the kids unlimited prime content. We have enjoyed it and it has a lot that the iPad doesn't. The menu could be more friendly but I like the parental limits it has.,Good for Kids,,,HonestReview
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-17T00:00:00.000Z,2017-05-21T03:55:11Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:12:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=232","I am amazed with this tablet. For the price I expected something cheaply made to last a short while. I was wrong!! Very sturdy yet light enough not to give you hand/arm cramps while holding it for long periods of time. If you have any downloads you will need a separate SD card for memory. The down side to this is that if you do not install it before you start using it, you may have to reboot the tablet to get it to engage your new memory. The standard 8 gig will only hold what the machine needs and maxing out the internal memory may make it lock up. I put in a 32 gig card and downloaded several movies and books and it still have a ton more space and runs really fast (no streaming issues). We recently took it on a week long vacation and it was great to have downloaded games, books, movies, etc for the teens to watch/play. Overall, a great product for a really great price!!",Great tablet for a great price,,,deltaiq
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-02T00:00:00.000Z,2017-05-21T01:38:43Z,"2017-04-30T00:12:00.000Z,2017-06-07T08:16:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=283,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=316","I bought my wife the fire when they first came out a couple of years ago. She found it difficult to use and passed it onto our youngest son. He showed her all the features and when the latest fire came out, he bought one, showed us all it had to offer, she bought me one for Father's Day, and then she bought herself one. My son helped us set it up and showed us how to use all the featured it offered. We love it. We take it everywhere, especially in our travels. It is offered at a great price and I purchased two more for Christmas gifts along with the cases...Love them.",Makes a great gift,,,Smiley
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2016-12-24T00:00:00.000Z,2017-03-06T19:16:23Z,"2017-03-05T15:04:42.098Z,2017-06-04T02:17:01.060Z,2017-06-03T18:41:27.951Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=101,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=156",Great price great product would recommend this gift,Great,,,Juanita
AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-08-11T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:07:45.568Z,2017-08-19T09:37:43.794Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=20,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=16",Overall this unit does everything it is advertised to do. It's hard to review something when it works exactly as described. I've had no issues.,Great unit!,,,Wesley
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-07-23T00:00:00.000Z,2017-05-21T02:55:04Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:17:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=606,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=639",Bought this for my son to play his games on and it's a great player for that.,Great item to use.,,,Chelle
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-04-15T00:00:00.000Z,2017-05-21T01:18:29Z,"2017-04-30T00:08:00.000Z,2017-06-07T08:19:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=772,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=805",This is a great value for the money. With Amazon's apps for kids it has been alot of fun and easy to use.,Great value,,,Lotech
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-03-18T00:00:00.000Z,2017-05-21T01:27:47Z,"2017-04-30T00:10:00.000Z,2017-06-07T08:15:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=37,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=70","The first kindle I purchased only worked for a week. Thankfully, Best Buy did a full return. This one works like a charm! My kids love it!",Great tablet for the price,,,Marlenaasmith
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-04-29T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:42.067Z,2017-08-02T19:52:13.739Z,2017-08-02T22:15:32.543Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=267,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=253","Paperwhite is everything I had hoped for. Easy to use and perfect screen clarity, regardless of lighting conditions.",Great e reader for the price,,,steve
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-12T00:00:00.000Z,2017-05-21T03:18:18Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=837,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=870",I purchased 3 of these at Christmas time for my nieces and nephew and WOW were they pleased! Their Mom & Dads happy also because it freed up their phones & tablets. This is a quality product with a lot of apps for kids and adults alike. Do not hesitate to buy for any age!,What a great product and the price was great!,,,DLSMITH
AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2015-12-11T00:00:00.000Z,2017-09-20T05:35:50Z,"2017-08-25T21:44:52.229Z,2017-08-19T09:06:33.759Z,2017-08-08T17:29:48.557Z,2017-08-06T13:28:05.108Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=611,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=607,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=590,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=588",I haven't encountered any issues with it so far. I really like the screen mirroring capability because it lets me project my miracast-enabled Windows 10 laptop and my Galaxy S5 to the big screen. It really can turn any TV into a Smart TV.,Works as advertised,,,CJK79
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-30T00:00:00.000Z,2017-05-21T01:22:49Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:17:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=343","I purchased one for each of my granddaughters. This tablet is taking longer to charge for some reason. Otherwise, great quality, runs smooth, and quickly.",Durable tablet for my 8 year old,,,Hope
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-02-23T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:22.545Z,2017-08-02T19:54:37.133Z,2017-08-02T22:18:20.550Z",,FALSE,,0,2,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=95,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=81","The paperwhite was excellent at first but just yesterday (Feb. 22), less than 2 months since I purchased it, it froze and nothing I do will work. I am taking it back to Best Buy and hope they can fix it.",Not happy with it at this time.,,,Sally
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-07-01T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:05.929Z,2017-08-02T19:54:07.414Z,2017-08-02T22:17:54.997Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=31,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=16",This is my first kindle and I love it. I have used it every day since I bought it.,Great kindle for a beginner.,,,Roni
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-26T00:00:00.000Z,2017-05-21T01:23:34Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:17:00.000Z",,TRUE,,1,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=325,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=358","I didn't have any expectations before buying the Fire tablet (which may have been a good thing). With the discount offered over Black Friday, I just couldn't resist. Well, I am totally amazed at how good it is, especially considering that it only cost me $33. I download ebooks from my library, surf the web, do my email so what is there not to like? Sure, it doesn't have all the bells and whistles of an iPad but, for me, it is the ideal portable internet device (even better than my mobile phone).",Better than expected,,,JosieN
AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-12-02T00:00:00.000Z,2017-09-20T05:35:56Z,"2017-08-25T22:22:18.539Z,2017-08-19T09:27:04.244Z,2017-08-08T17:26:23.133Z,2017-08-06T13:34:00.931Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=301,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=297,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=279,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=278","Many options. Bye bye cable. Happy family, happy kids.",Great entertainment,,,Famof5
AVpfpK8KLJeJML43BCuD,,B01BH83OOM,Amazon Echo,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom",Amazon,2017-01-18T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-15T00:00:00Z,2017-05-02T00:00:00Z,2017-05-10T00:00:00Z,2017-06-03T00:00:00Z,2017-08-01T00:00:00Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=43,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=39,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=40,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=38,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=33,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=19,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=21,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=23,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=32",I bought it for my 15 year old daughter and she loves it. Her friends even loved it so much they went and bought them too.,Awesome speaker,,,TinaV6201
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-08-04T00:00:00.000Z,2017-09-05T22:09:30Z,2017-08-31T22:33:02.609Z,,TRUE,,0,4,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=14,I bought Kindle for my wife because she is an avid reader. She is very happy with the paper white kindle as it is easy to read inside And outdoors.,Good,,,Jeff
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-11-19T00:00:00.000Z,2017-05-21T01:10:16Z,"2017-04-30T00:05:00.000Z,2017-06-07T08:11:00.000Z",,TRUE,,4,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1314,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1347",As a tablet noob this was the perfect tablet to start with simple to use and even simpler to understand. I like every thing about it now I want a larger screen.,Great for a tablet nooby,,,Madskillsmike
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-04T00:00:00.000Z,2017-05-21T03:20:23Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:20:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=859,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=892",i purchased the tablet for my son and he has pleasantly delighted with it up to this point.,Great tablet for kids.,,,Petey
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-08T00:00:00.000Z,2017-05-21T01:59:00Z,"2017-04-30T00:14:00.000Z,2017-06-07T08:13:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1028,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1061",It's very good for the price. No problems with the product,Great product,,,Jamie
